,gain,cumulative_cost
"EMC10,SEMA4A,EMC10,EMR2,CD38,SEMA4A,CD38,EMR2",0.0,8.217054263565892
"SLC6A6,SEMA4A,SLC6A6,CD33,TLR2,SEMA4A,TLR2,CD33",0.0,8.232558139534882
"CD82,SEMA4A,CD82,P2RY13,DAGLB,SEMA4A,DAGLB,P2RY13",0.0,8.232558139534882
"EMC10,ITGAX,EMC10,LILRB4,DAGLB,ITGAX,DAGLB,LILRB4",0.0,8.232558139534882
"SLC6A6,ITGAX,SLC6A6,P2RY13,TLR2,ITGAX,TLR2,P2RY13",0.0,8.232558139534882
"SLC6A6,ITGAX,SLC6A6,CLEC12A,LILRA6,ITGAX,LILRA6,CLEC12A",0.0,8.232558139534882
"CR1,P2RY13,CR1,LILRB3,CD38,P2RY13,CD38,LILRB3",0.0,8.232558139534882
"EMC10,LTB4R,EMC10,P2RY13,EMB,LTB4R,EMB,P2RY13",0.0,8.232558139534882
"CR1,LTB4R,CR1,FOLR2,CLEC12A,LTB4R,CLEC12A,FOLR2",0.0,8.232558139534884
"CD82,LILRB4,CD82,FOLR2,CD96,LILRB4,CD96,FOLR2",0.0,8.232558139534884
"SLC6A6,CD96,SLC6A6,IL3RA,SEMA4A,CD96,SEMA4A,IL3RA",0.0,8.232558139534884
"TNFRSF1B,ITGAX,TNFRSF1B,FOLR2,LILRB4,ITGAX,LILRB4,FOLR2",0.0,8.232558139534884
"EMC10,P2RY13,EMC10,LILRA2,CLEC12A,P2RY13,CLEC12A,LILRA2",0.0,8.232558139534884
"EMC10,SEMA4A,EMC10,TLR2,CR1,SEMA4A,CR1,TLR2",0.0,8.232558139534884
"EMC10,CR1,EMC10,CCR1,P2RY13,CR1,P2RY13,CCR1",0.0,8.232558139534884
"EMC10,CR1,EMC10,CD70,P2RY13,CR1,P2RY13,CD70",0.0,8.232558139534884
"TNFRSF1B,CD96,TNFRSF1B,CD38,LILRA2,CD96,LILRA2,CD38",0.0,8.232558139534884
"SLC6A6,CD96,SLC6A6,FUT3,LILRB2,CD96,LILRB2,FUT3",0.0,8.232558139534884
"SLC30A1,LTB4R,SLC30A1,EMB,SEMA4A,LTB4R,SEMA4A,EMB",0.0,8.232558139534884
"SLC6A6,LILRB4,SLC6A6,FUT3,TLR2,LILRB4,TLR2,FUT3",0.0,8.232558139534884
"SLC6A6,ITGAX,SLC6A6,LILRB3,P2RY13,ITGAX,P2RY13,LILRB3",0.0,8.248062015503875
"TNFRSF1B,FUT3,TNFRSF1B,CLEC12A,LILRA2,FUT3,LILRA2,CLEC12A",0.0,8.248062015503875
"EMC10,SEMA4A,EMC10,LILRB3,CR1,SEMA4A,CR1,LILRB3",0.0,8.248062015503875
"CD82,LTB4R,CD82,LILRB3,CLEC12A,LTB4R,CLEC12A,LILRB3",0.0,8.248062015503875
"SLC30A1,SEMA4A,SLC30A1,LTB4R,TLR2,SEMA4A,TLR2,LTB4R",0.0,8.248062015503875
"SLC30A1,LTB4R,SLC30A1,CD70,P2RY13,LTB4R,P2RY13,CD70",0.0,8.248062015503875
"CD82,ITGAX,CD82,DAGLB,CD96,ITGAX,CD96,DAGLB",0.0,8.248062015503875
"SLC30A1,LTB4R,SLC30A1,CCR1,P2RY13,LTB4R,P2RY13,CCR1",0.0,8.248062015503875
"CR1,LTB4R,CR1,LILRA2,CD38,LTB4R,CD38,LILRA2",0.0,8.248062015503875
"SLC6A6,CR1,SLC6A6,LILRA6,P2RY13,CR1,P2RY13,LILRA6",0.0,8.248062015503875
"EMC10,CD96,EMC10,CD70,FUT3,CD96,FUT3,CD70",0.0,8.248062015503876
"TNFRSF1B,CR1,TNFRSF1B,CD70,FUT3,CR1,FUT3,CD70",0.0,8.248062015503876
"EMC10,LTB4R,EMC10,LILRA6,CLEC12A,LTB4R,CLEC12A,LILRA6",0.0,8.248062015503876
"TNFRSF1B,CR1,TNFRSF1B,CCR1,FUT3,CR1,FUT3,CCR1",0.0,8.248062015503876
"CD82,LTB4R,CD82,LILRB2,ITGAX,LTB4R,ITGAX,LILRB2",0.0,8.248062015503876
"EMC10,CD96,EMC10,CCR1,FUT3,CD96,FUT3,CCR1",0.0,8.248062015503876
"SLC30A1,P2RY13,SLC30A1,EMR2,TNFRSF1B,P2RY13,TNFRSF1B,EMR2",0.0,8.248062015503876
"TNFRSF1B,CD96,TNFRSF1B,CD38,EMB,CD96,EMB,CD38",0.0,8.248062015503876
"SLC30A1,SEMA4A,SLC30A1,CLEC12A,TLR2,SEMA4A,TLR2,CLEC12A",0.0,8.263565891472867
"P2RY13,CD38,P2RY13,CD33,LILRB2,CD38,LILRB2,CD33",0.0,8.263565891472867
"CR1,LTB4R,CR1,EMB,CD38,LTB4R,CD38,EMB",0.0,8.263565891472867
"SLC6A6,ITGAX,SLC6A6,LILRA2,LTB4R,ITGAX,LTB4R,LILRA2",0.0,8.263565891472867
"CD82,P2RY13,CD82,LILRA2,ITGAX,P2RY13,ITGAX,LILRA2",0.0,8.263565891472867
"EMC10,LTB4R,EMC10,P2RY13,LILRB3,LTB4R,LILRB3,P2RY13",0.0,8.263565891472867
"CD82,ITGAX,CD82,LILRB2,CLEC12A,ITGAX,CLEC12A,LILRB2",0.0,8.263565891472867
"CD82,SEMA4A,CD82,LILRA2,CD33,SEMA4A,CD33,LILRA2",0.0,8.263565891472867
"CR1,CD38,CR1,CLEC12A,LILRA2,CD38,LILRA2,CLEC12A",0.0,8.263565891472867
"TNFRSF1B,LTB4R,TNFRSF1B,FUT3,TLR2,LTB4R,TLR2,FUT3",0.0,8.263565891472869
"SLC30A1,LTB4R,SLC30A1,LILRB3,SEMA4A,LTB4R,SEMA4A,LILRB3",0.0,8.263565891472869
"SLC6A6,CD96,SLC6A6,FUT3,LILRA6,CD96,LILRA6,FUT3",0.0,8.263565891472869
"TNFRSF1B,CD96,TNFRSF1B,CD38,TLR2,CD96,TLR2,CD38",0.0,8.263565891472869
"CR1,CD38,CR1,CLEC12A,EMB,CD38,EMB,CLEC12A",0.0,8.27906976744186
"SLC6A6,ITGAX,SLC6A6,CLEC12A,LILRA2,ITGAX,LILRA2,CLEC12A",0.0,8.27906976744186
"CD82,ITGAX,CD82,P2RY13,EMB,ITGAX,EMB,P2RY13",0.0,8.27906976744186
"CD82,LTB4R,CD82,LILRA6,ITGAX,LTB4R,ITGAX,LILRA6",0.0,8.27906976744186
"EMC10,P2RY13,EMC10,LILRB2,ITGAX,P2RY13,ITGAX,LILRB2",0.0,8.27906976744186
"SLC6A6,CR1,SLC6A6,CD96,DAGLB,CR1,DAGLB,CD96",0.0,8.27906976744186
"SLC6A6,CR1,SLC6A6,LILRB2,LTB4R,CR1,LTB4R,LILRB2",0.0,8.27906976744186
"SLC6A6,ITGAX,SLC6A6,EMB,LTB4R,ITGAX,LTB4R,EMB",0.0,8.27906976744186
"EMC10,P2RY13,EMC10,LILRB3,CLEC12A,P2RY13,CLEC12A,LILRB3",0.0,8.27906976744186
"EMC10,CD96,EMC10,CD70,TNFRSF1B,CD96,TNFRSF1B,CD70",0.0,8.279069767441861
"TNFRSF1B,CD96,TNFRSF1B,CD38,LILRB3,CD96,LILRB3,CD38",0.0,8.279069767441861
"EMC10,SEMA4A,EMC10,LILRB4,IL3RA,SEMA4A,IL3RA,LILRB4",0.0,8.279069767441861
"CD82,P2RY13,CD82,LILRB2,CR1,P2RY13,CR1,LILRB2",0.0,8.279069767441861
"SLC30A1,CD96,SLC30A1,CD38,EMR2,CD96,EMR2,CD38",0.0,8.279069767441861
"EMC10,CD96,EMC10,CCR1,TNFRSF1B,CD96,TNFRSF1B,CCR1",0.0,8.279069767441861
"EMC10,SEMA4A,EMC10,LILRB2,CD33,SEMA4A,CD33,LILRB2",0.0,8.279069767441861
"TNFRSF1B,FUT3,TNFRSF1B,CLEC12A,TLR2,FUT3,TLR2,CLEC12A",0.0,8.279069767441861
"SLC6A6,CR1,SLC6A6,CCR1,ITGAX,CR1,ITGAX,CCR1",0.0,8.279069767441861
"CD82,SEMA4A,CD82,EMB,CD33,SEMA4A,CD33,EMB",0.0,8.279069767441861
"SLC6A6,CR1,SLC6A6,CD70,ITGAX,CR1,ITGAX,CD70",0.0,8.279069767441861
"CD82,LILRB4,CD82,FUT3,EMB,LILRB4,EMB,FUT3",0.0,8.279069767441861
"TNFRSF1B,FUT3,TNFRSF1B,CLEC12A,LILRB3,FUT3,LILRB3,CLEC12A",0.0,8.294573643410851
"TNFRSF1B,ITGAX,TNFRSF1B,IL3RA,SEMA4A,ITGAX,SEMA4A,IL3RA",0.0,8.294573643410851
"SLC6A6,ITGAX,SLC6A6,LTB4R,TLR2,ITGAX,TLR2,LTB4R",0.0,8.294573643410851
"CR1,CD38,CR1,CLEC12A,TLR2,CD38,TLR2,CLEC12A",0.0,8.294573643410851
"CD82,ITGAX,CD82,LILRA6,CLEC12A,ITGAX,CLEC12A,LILRA6",0.0,8.294573643410851
"P2RY13,CD38,P2RY13,CD33,LILRA6,CD38,LILRA6,CD33",0.0,8.294573643410851
"ITGAX,CD33,ITGAX,CLEC12A,IL3RA,CD33,IL3RA,CLEC12A",0.0,8.294573643410851
"SLC6A6,CR1,SLC6A6,LILRA2,P2RY13,CR1,P2RY13,LILRA2",0.0,8.294573643410851
"CD82,SEMA4A,CD82,LTB4R,DAGLB,SEMA4A,DAGLB,LTB4R",0.0,8.294573643410851
"CR1,LTB4R,CR1,LILRB3,CD38,LTB4R,CD38,LILRB3",0.0,8.294573643410851
"SLC6A6,CR1,SLC6A6,CLEC12A,LILRB2,CR1,LILRB2,CLEC12A",0.0,8.294573643410851
"TNFRSF1B,ITGAX,TNFRSF1B,FUT3,LILRB2,ITGAX,LILRB2,FUT3",0.0,8.294573643410853
"CD82,SEMA4A,CD82,TLR2,CD33,SEMA4A,CD33,TLR2",0.0,8.294573643410853
"ITGAX,CR1,ITGAX,FOLR2,P2RY13,CR1,P2RY13,FOLR2",0.0,8.294573643410853
"CD82,SEMA4A,CD82,IL3RA,CD96,SEMA4A,CD96,IL3RA",0.0,8.294573643410853
"CR1,SEMA4A,CR1,FOLR2,CD33,SEMA4A,CD33,FOLR2",0.0,8.294573643410853
"EMC10,LTB4R,EMC10,LILRA2,CLEC12A,LTB4R,CLEC12A,LILRA2",0.0,8.294573643410853
"EMC10,CR1,EMC10,CD70,LTB4R,CR1,LTB4R,CD70",0.0,8.294573643410853
"CR1,LILRB4,CR1,FUT3,FOLR2,LILRB4,FOLR2,FUT3",0.0,8.294573643410853
"SLC6A6,CD96,SLC6A6,LILRA6,TNFRSF1B,CD96,TNFRSF1B,LILRA6",0.0,8.294573643410853
"EMC10,CR1,EMC10,CCR1,LTB4R,CR1,LTB4R,CCR1",0.0,8.294573643410853
"SLC6A6,ITGAX,SLC6A6,LILRB3,LTB4R,ITGAX,LTB4R,LILRB3",0.0,8.310077519379844
"CD82,SEMA4A,CD82,LILRB3,CD33,SEMA4A,CD33,LILRB3",0.0,8.310077519379844
"CR1,P2RY13,CR1,IL3RA,CD33,P2RY13,CD33,IL3RA",0.0,8.310077519379844
"CR1,CD38,CR1,CLEC12A,LILRB3,CD38,LILRB3,CLEC12A",0.0,8.310077519379844
"CD82,P2RY13,CD82,LILRB3,ITGAX,P2RY13,ITGAX,LILRB3",0.0,8.310077519379844
"ITGAX,CR1,ITGAX,DAGLB,FUT3,CR1,FUT3,DAGLB",0.0,8.310077519379844
"SLC6A6,ITGAX,SLC6A6,CLEC12A,TLR2,ITGAX,TLR2,CLEC12A",0.0,8.310077519379844
"ITGAX,CR1,ITGAX,CD38,LILRB2,CR1,LILRB2,CD38",0.0,8.310077519379844
"SLC6A6,CR1,SLC6A6,LILRA6,LTB4R,CR1,LTB4R,LILRA6",0.0,8.310077519379844
"SLC6A6,CR1,SLC6A6,EMB,P2RY13,CR1,P2RY13,EMB",0.0,8.310077519379844
"SEMA4A,CD38,SEMA4A,FUT3,LILRB2,CD38,LILRB2,FUT3",0.0,8.310077519379844
"CD82,P2RY13,CD82,LILRA6,CR1,P2RY13,CR1,LILRA6",0.0,8.310077519379844
"SLC6A6,CD96,SLC6A6,FUT3,LILRA2,CD96,LILRA2,FUT3",0.0,8.310077519379844
"SLC6A6,SEMA4A,SLC6A6,CCR1,TNFRSF1B,SEMA4A,TNFRSF1B,CCR1",0.0,8.310077519379846
"EMC10,SEMA4A,EMC10,LILRA6,CD33,SEMA4A,CD33,LILRA6",0.0,8.310077519379846
"SLC30A1,LTB4R,SLC30A1,EMR2,TNFRSF1B,LTB4R,TNFRSF1B,EMR2",0.0,8.310077519379846
"ITGAX,CD96,ITGAX,FOLR2,FUT3,CD96,FUT3,FOLR2",0.0,8.310077519379846
"SLC6A6,SEMA4A,SLC6A6,CD70,TNFRSF1B,SEMA4A,TNFRSF1B,CD70",0.0,8.310077519379846
"EMC10,P2RY13,EMC10,LILRA6,ITGAX,P2RY13,ITGAX,LILRA6",0.0,8.310077519379846
"LTB4R,CD38,LTB4R,CD33,LILRB2,CD38,LILRB2,CD33",0.0,8.325581395348836
"SLC6A6,ITGAX,SLC6A6,CLEC12A,LILRB3,ITGAX,LILRB3,CLEC12A",0.0,8.325581395348836
"CD82,LTB4R,CD82,LILRA2,ITGAX,LTB4R,ITGAX,LILRA2",0.0,8.325581395348836
"SLC6A6,CR1,SLC6A6,CLEC12A,LILRA6,CR1,LILRA6,CLEC12A",0.0,8.325581395348836
"EMC10,SEMA4A,EMC10,P2RY13,DAGLB,SEMA4A,DAGLB,P2RY13",0.0,8.325581395348836
"ITGAX,CD38,ITGAX,CD33,CD70,CD38,CD70,CD33",0.0,8.325581395348836
"SLC6A6,CR1,SLC6A6,P2RY13,TLR2,CR1,TLR2,P2RY13",0.0,8.325581395348836
"EMC10,CR1,EMC10,DAGLB,LILRB4,CR1,LILRB4,DAGLB",0.0,8.325581395348836
"TNFRSF1B,P2RY13,TNFRSF1B,FOLR2,SEMA4A,P2RY13,SEMA4A,FOLR2",0.0,8.325581395348836
"P2RY13,CD33,P2RY13,CLEC12A,FOLR2,CD33,FOLR2,CLEC12A",0.0,8.325581395348838
"TNFRSF1B,ITGAX,TNFRSF1B,FUT3,LILRA6,ITGAX,LILRA6,FUT3",0.0,8.325581395348838
"TNFRSF1B,CR1,TNFRSF1B,FOLR2,LILRB4,CR1,LILRB4,FOLR2",0.0,8.325581395348838
"EMC10,LILRB4,EMC10,FOLR2,CD96,LILRB4,CD96,FOLR2",0.0,8.325581395348838
"TNFRSF1B,CR1,TNFRSF1B,DAGLB,ITGAX,CR1,ITGAX,DAGLB",0.0,8.341085271317828
"CD82,CR1,CD82,DAGLB,CD96,CR1,CD96,DAGLB",0.0,8.341085271317828
"SLC30A1,LILRB4,SLC30A1,CD33,TLR2,LILRB4,TLR2,CD33",0.0,8.341085271317828
"CD82,ITGAX,CD82,LILRA2,CLEC12A,ITGAX,CLEC12A,LILRA2",0.0,8.341085271317828
"CD82,ITGAX,CD82,CR1,CCR1,ITGAX,CCR1,CR1",0.0,8.341085271317828
"SLC30A1,CD96,SLC30A1,CD33,LILRB2,CD96,LILRB2,CD33",0.0,8.341085271317828
"CD82,ITGAX,CD82,LTB4R,EMB,ITGAX,EMB,LTB4R",0.0,8.341085271317828
"EMC10,LTB4R,EMC10,LILRB2,ITGAX,LTB4R,ITGAX,LILRB2",0.0,8.341085271317828
"EMC10,LTB4R,EMC10,LILRB3,CLEC12A,LTB4R,CLEC12A,LILRB3",0.0,8.341085271317828
"SLC6A6,CR1,SLC6A6,LILRB3,P2RY13,CR1,P2RY13,LILRB3",0.0,8.341085271317828
"CD82,ITGAX,CD82,CR1,CD70,ITGAX,CD70,CR1",0.0,8.341085271317828
"ITGAX,CR1,ITGAX,CD38,LILRA6,CR1,LILRA6,CD38",0.0,8.341085271317828
"P2RY13,CD38,P2RY13,CD33,LILRA2,CD38,LILRA2,CD33",0.0,8.341085271317828
"LILRB4,CD38,LILRB4,CLEC12A,IL3RA,CD38,IL3RA,CLEC12A",0.0,8.341085271317828
"SLC30A1,CD96,SLC30A1,IL3RA,LILRB4,CD96,LILRB4,IL3RA",0.0,8.34108527131783
"CD82,SEMA4A,CD82,FUT3,CD70,SEMA4A,CD70,FUT3",0.0,8.34108527131783
"SLC6A6,CD96,SLC6A6,LILRA2,TNFRSF1B,CD96,TNFRSF1B,LILRA2",0.0,8.34108527131783
"SLC6A6,CD96,SLC6A6,FUT3,TLR2,CD96,TLR2,FUT3",0.0,8.34108527131783
"SEMA4A,CD38,SEMA4A,FUT3,LILRA6,CD38,LILRA6,FUT3",0.0,8.34108527131783
"CD82,SEMA4A,CD82,FUT3,CCR1,SEMA4A,CCR1,FUT3",0.0,8.34108527131783
"TNFRSF1B,CD96,TNFRSF1B,FOLR2,ITGAX,CD96,ITGAX,FOLR2",0.0,8.34108527131783
"CD82,LTB4R,CD82,LILRB2,CR1,LTB4R,CR1,LILRB2",0.0,8.34108527131783
"SLC6A6,CD96,SLC6A6,FUT3,LILRB3,CD96,LILRB3,FUT3",0.0,8.35658914728682
"CD82,ITGAX,CD82,EMB,CLEC12A,ITGAX,CLEC12A,EMB",0.0,8.35658914728682
"CD82,CR1,CD82,LILRB2,CLEC12A,CR1,CLEC12A,LILRB2",0.0,8.35658914728682
"SEMA4A,CD96,SEMA4A,CD38,FOLR2,CD96,FOLR2,CD38",0.0,8.35658914728682
"SLC6A6,CR1,SLC6A6,LILRA2,LTB4R,CR1,LTB4R,LILRA2",0.0,8.35658914728682
"CD82,P2RY13,CD82,LILRA2,CR1,P2RY13,CR1,LILRA2",0.0,8.35658914728682
"LTB4R,CD38,LTB4R,CD33,LILRA6,CD38,LILRA6,CD33",0.0,8.35658914728682
"SLC6A6,LILRB4,SLC6A6,FOLR2,SEMA4A,LILRB4,SEMA4A,FOLR2",0.0,8.35658914728682
"P2RY13,CD38,P2RY13,CD33,EMB,CD38,EMB,CD33",0.0,8.35658914728682
"EMC10,ITGAX,EMC10,LILRB2,CLEC12A,ITGAX,CLEC12A,LILRB2",0.0,8.35658914728682
"ITGAX,CR1,ITGAX,FOLR2,LTB4R,CR1,LTB4R,FOLR2",0.0,8.356589147286822
"CR1,SEMA4A,CR1,IL3RA,FUT3,SEMA4A,FUT3,IL3RA",0.0,8.356589147286822
"TNFRSF1B,CD96,TNFRSF1B,CD33,IL3RA,CD96,IL3RA,CD33",0.0,8.356589147286822
"EMC10,P2RY13,EMC10,LILRA2,ITGAX,P2RY13,ITGAX,LILRA2",0.0,8.356589147286822
"EMC10,SEMA4A,EMC10,LILRA2,CD33,SEMA4A,CD33,LILRA2",0.0,8.356589147286822
"SLC30A1,CD96,SLC30A1,CD33,LILRA6,CD96,LILRA6,CD33",0.0,8.372093023255813
"P2RY13,CD96,P2RY13,CD38,IL3RA,CD96,IL3RA,CD38",0.0,8.372093023255813
"CD82,ITGAX,CD82,TLR2,CLEC12A,ITGAX,CLEC12A,TLR2",0.0,8.372093023255813
"SLC6A6,CR1,SLC6A6,EMB,LTB4R,CR1,LTB4R,EMB",0.0,8.372093023255813
"SLC6A6,CR1,SLC6A6,CLEC12A,LILRA2,CR1,LILRA2,CLEC12A",0.0,8.372093023255813
"EMC10,ITGAX,EMC10,P2RY13,EMB,ITGAX,EMB,P2RY13",0.0,8.372093023255813
"CR1,LTB4R,CR1,IL3RA,CD33,LTB4R,CD33,IL3RA",0.0,8.372093023255813
"CD82,P2RY13,CD82,EMR2,CD38,P2RY13,CD38,EMR2",0.0,8.372093023255813
"CD82,LTB4R,CD82,LILRB3,ITGAX,LTB4R,ITGAX,LILRB3",0.0,8.372093023255813
"TNFRSF1B,ITGAX,TNFRSF1B,FUT3,LILRA2,ITGAX,LILRA2,FUT3",0.0,8.372093023255813
"EMC10,P2RY13,EMC10,LILRB2,CR1,P2RY13,CR1,LILRB2",0.0,8.372093023255813
"CD82,LTB4R,CD82,LILRA6,CR1,LTB4R,CR1,LILRA6",0.0,8.372093023255813
"SLC6A6,ITGAX,SLC6A6,DAGLB,SEMA4A,ITGAX,SEMA4A,DAGLB",0.0,8.372093023255813
"SLC6A6,LILRB4,SLC6A6,IL3RA,P2RY13,LILRB4,P2RY13,IL3RA",0.0,8.372093023255815
"TNFRSF1B,CD33,TNFRSF1B,CLEC12A,DAGLB,CD33,DAGLB,CLEC12A",0.0,8.372093023255815
"EMC10,LILRB4,EMC10,FUT3,EMB,LILRB4,EMB,FUT3",0.0,8.372093023255815
"CD82,P2RY13,CD82,EMB,CR1,P2RY13,CR1,EMB",0.0,8.372093023255815
"EMC10,LTB4R,EMC10,LILRA6,ITGAX,LTB4R,ITGAX,LILRA6",0.0,8.372093023255815
"ITGAX,CR1,ITGAX,CLEC12A,FOLR2,CR1,FOLR2,CLEC12A",0.0,8.372093023255815
"EMC10,SEMA4A,EMC10,LTB4R,DAGLB,SEMA4A,DAGLB,LTB4R",0.0,8.387596899224805
"P2RY13,CD38,P2RY13,CD33,LILRB3,CD38,LILRB3,CD33",0.0,8.387596899224805
"CD82,CR1,CD82,LILRA6,CLEC12A,CR1,CLEC12A,LILRA6",0.0,8.387596899224805
"SEMA4A,CD38,SEMA4A,FUT3,LILRA2,CD38,LILRA2,FUT3",0.0,8.387596899224805
"CR1,CD33,CR1,CLEC12A,IL3RA,CD33,IL3RA,CLEC12A",0.0,8.387596899224805
"SLC6A6,CR1,SLC6A6,LTB4R,TLR2,CR1,TLR2,LTB4R",0.0,8.387596899224805
"TNFRSF1B,CR1,TNFRSF1B,IL3RA,SEMA4A,CR1,SEMA4A,IL3RA",0.0,8.387596899224805
"SLC30A1,CD96,SLC30A1,EMR2,SLC6A6,CD96,SLC6A6,EMR2",0.0,8.387596899224805
"ITGAX,CR1,ITGAX,CD38,LILRA2,CR1,LILRA2,CD38",0.0,8.387596899224805
"SLC30A1,LTB4R,SLC30A1,LILRB2,P2RY13,LTB4R,P2RY13,LILRB2",0.0,8.387596899224805
"SLC6A6,CR1,SLC6A6,CLEC12A,EMB,CR1,EMB,CLEC12A",0.0,8.387596899224805
"P2RY13,FUT3,P2RY13,CLEC12A,IL3RA,FUT3,IL3RA,CLEC12A",0.0,8.387596899224805
"TNFRSF1B,LTB4R,TNFRSF1B,FOLR2,SEMA4A,LTB4R,SEMA4A,FOLR2",0.0,8.387596899224805
"TNFRSF1B,CR1,TNFRSF1B,FUT3,LILRB2,CR1,LILRB2,FUT3",0.0,8.387596899224805
"CD82,ITGAX,CD82,LILRB3,CLEC12A,ITGAX,CLEC12A,LILRB3",0.0,8.387596899224805
"EMC10,SEMA4A,EMC10,TLR2,CD33,SEMA4A,CD33,TLR2",0.0,8.387596899224807
"SLC6A6,CD96,SLC6A6,LILRB3,TNFRSF1B,CD96,TNFRSF1B,LILRB3",0.0,8.387596899224807
"EMC10,SEMA4A,EMC10,IL3RA,CD96,SEMA4A,CD96,IL3RA",0.0,8.387596899224807
"EMC10,SEMA4A,EMC10,EMR2,CD82,SEMA4A,CD82,EMR2",0.0,8.387596899224807
"EMC10,ITGAX,EMC10,LILRA6,CLEC12A,ITGAX,CLEC12A,LILRA6",0.0,8.387596899224807
"LTB4R,CD33,LTB4R,CLEC12A,FOLR2,CD33,FOLR2,CLEC12A",0.0,8.387596899224807
"EMC10,SEMA4A,EMC10,LILRB3,CD33,SEMA4A,CD33,LILRB3",0.0,8.403100775193797
"CD82,P2RY13,CD82,LILRB3,CR1,P2RY13,CR1,LILRB3",0.0,8.403100775193797
"SLC6A6,CR1,SLC6A6,CLEC12A,TLR2,CR1,TLR2,CLEC12A",0.0,8.403100775193797
"SLC6A6,CR1,SLC6A6,LILRB3,LTB4R,CR1,LTB4R,LILRB3",0.0,8.403100775193797
"ITGAX,CR1,ITGAX,CD38,EMB,CR1,EMB,CD38",0.0,8.403100775193797
"EMC10,P2RY13,EMC10,LILRB3,ITGAX,P2RY13,ITGAX,LILRB3",0.0,8.403100775193797
"LTB4R,CD38,LTB4R,CD33,LILRA2,CD38,LILRA2,CD33",0.0,8.403100775193797
"EMC10,P2RY13,EMC10,LILRA6,CR1,P2RY13,CR1,LILRA6",0.0,8.4031007751938
"TNFRSF1B,LTB4R,TNFRSF1B,IL3RA,P2RY13,LTB4R,P2RY13,IL3RA",0.0,8.4031007751938
"TNFRSF1B,ITGAX,TNFRSF1B,FUT3,TLR2,ITGAX,TLR2,FUT3",0.0,8.4031007751938
"TNFRSF1B,ITGAX,TNFRSF1B,FUT3,LILRB3,ITGAX,LILRB3,FUT3",0.0,8.41860465116279
"CR1,CD38,CR1,CD33,CD70,CD38,CD70,CD33",0.0,8.41860465116279
"SLC6A6,CR1,SLC6A6,CLEC12A,LILRB3,CR1,LILRB3,CLEC12A",0.0,8.41860465116279
"ITGAX,CR1,ITGAX,CD38,TLR2,CR1,TLR2,CD38",0.0,8.41860465116279
"TNFRSF1B,CR1,TNFRSF1B,FUT3,LILRA6,CR1,LILRA6,FUT3",0.0,8.41860465116279
"CD82,SEMA4A,CD82,LILRB4,FOLR2,SEMA4A,FOLR2,LILRB4",0.0,8.41860465116279
"SLC30A1,LTB4R,SLC30A1,LILRA6,P2RY13,LTB4R,P2RY13,LILRA6",0.0,8.41860465116279
"CD82,LTB4R,CD82,LILRA2,CR1,LTB4R,CR1,LILRA2",0.0,8.41860465116279
"SLC6A6,ITGAX,SLC6A6,CR1,LILRB2,ITGAX,LILRB2,CR1",0.0,8.41860465116279
"SLC30A1,CD96,SLC30A1,CD33,LILRA2,CD96,LILRA2,CD33",0.0,8.41860465116279
"LTB4R,CD38,LTB4R,CD33,EMB,CD38,EMB,CD33",0.0,8.41860465116279
"SEMA4A,CD38,SEMA4A,FUT3,TLR2,CD38,TLR2,FUT3",0.0,8.418604651162791
"SLC30A1,LILRB4,SLC30A1,CCR1,TNFRSF1B,LILRB4,TNFRSF1B,CCR1",0.0,8.418604651162791
"EMC10,LTB4R,EMC10,LILRA2,ITGAX,LTB4R,ITGAX,LILRA2",0.0,8.418604651162791
"SLC30A1,LILRB4,SLC30A1,CD70,TNFRSF1B,LILRB4,TNFRSF1B,CD70",0.0,8.418604651162791
"SLC6A6,CD96,SLC6A6,CD33,DAGLB,CD96,DAGLB,CD33",0.0,8.434108527131782
"SLC6A6,LILRB4,SLC6A6,IL3RA,LTB4R,LILRB4,LTB4R,IL3RA",0.0,8.434108527131782
"SLC30A1,CD96,SLC30A1,CD33,EMB,CD96,EMB,CD33",0.0,8.434108527131782
"EMC10,CR1,EMC10,CD96,DAGLB,CR1,DAGLB,CD96",0.0,8.434108527131782
"CD82,ITGAX,CD82,SEMA4A,DAGLB,ITGAX,DAGLB,SEMA4A",0.0,8.434108527131782
"CD82,CR1,CD82,LILRA2,CLEC12A,CR1,CLEC12A,LILRA2",0.0,8.434108527131782
"ITGAX,CR1,ITGAX,CD38,LILRB3,CR1,LILRB3,CD38",0.0,8.434108527131782
"CD82,LTB4R,CD82,EMR2,CD38,LTB4R,CD38,EMR2",0.0,8.434108527131782
"SEMA4A,CD38,SEMA4A,FUT3,LILRB3,CD38,LILRB3,FUT3",0.0,8.434108527131782
"EMC10,ITGAX,EMC10,LTB4R,EMB,ITGAX,EMB,LTB4R",0.0,8.434108527131782
"EMC10,LTB4R,EMC10,LILRB2,CR1,LTB4R,CR1,LILRB2",0.0,8.434108527131782
"LTB4R,CD96,LTB4R,CD38,IL3RA,CD96,IL3RA,CD38",0.0,8.434108527131782
"EMC10,CR1,EMC10,CD70,ITGAX,CR1,ITGAX,CD70",0.0,8.434108527131784
"EMC10,ITGAX,EMC10,LILRA2,CLEC12A,ITGAX,CLEC12A,LILRA2",0.0,8.434108527131784
"EMC10,SEMA4A,EMC10,FUT3,CD70,SEMA4A,CD70,FUT3",0.0,8.434108527131784
